FECHA DE INGRESO,FECHA ULTIMO REGISTRO,Estatus,Días Laborados,FECHA DE NACIMIENTO,No de Crédito Infonavit,PUESTO,AREA,TURNO,MUNICIPIO,SALARIO MENSUAL,ESCOLARIDAD,GENERO,Tipo de renuncia
2022-04-18,2022-05-08,baja,20,1998-07-02 00:00:00,SI,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,SECUNDARIA,MASCULINO,VOLUNTARIA
2021-11-08,2021-11-28,baja,20,1998-11-20 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,6000.0,SECUNDARIA,MASCULINO,VOLUNTARIA
2021-11-08,2021-11-28,baja,20,2000-08-27 00:00:00,NO,OP PRODUCCION,PRODUCCION,A,TALA,6000.0,SECUNDARIA,MASCULINO,ABANDONO
2022-01-24,2022-02-13,baja,20,2003-11-27 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2023-12-04,2023-12-24,baja,20,1965-10-17 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2022-12-19,2023-01-08,baja,20,1989-09-13 00:00:00,NO,OP PRENSA,PRENSA,B,TALA,7500.0,SECUNDARIA,FEMENINO,ABANDONO
2022-08-15,2022-09-04,baja,20,1997-11-19 00:00:00,NO,INSP CALIDAD,CALIDAD,C,ZAPOPAN,8100.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2023-01-09,2023-01-29,baja,20,1991-01-23 06:10:00,NO,MECANICO,MANTENIMIENTO,ROLA,TALA,7705.711805555556,SECUNDARIA_TRUNCA,FEMENINO,VOLUNTARIA
2023-12-24,2024-01-13,baja,20,1991-01-23 06:10:00,NO,MONTACARGUISTA,ALMACEN,C,TALA,7705.711805555556,SECUNDARIA_TRUNCA,MASCULINO,ACTIVO
2021-11-26,2021-12-16,baja,20,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,B,TALA,7705.711805555556,SECUNDARIA_TRUNCA,MASCULINO,BAJA
2023-11-30,2023-12-20,baja,20,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,SECUNDARIA_TRUNCA,FEMENINO,ACTIVO
2023-11-24,2023-12-14,baja,20,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,ACTIVO
2023-11-19,2023-12-09,baja,20,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,ACTIVO
2023-06-04,2023-06-24,baja,20,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ACTIVO
2021-12-03,2021-12-23,baja,20,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2022-06-08,2022-06-29,baja,21,1984-07-02 00:00:00,SI,AUXILIAR ALMACEN,ALMACEN,B,TALA,8400.0,SECUNDARIA,MASCULINO,ABANDONO
2022-10-01,2022-10-23,baja,22,1974-12-01 00:00:00,SI,OP PRODUCCION,PRODUCCION,B,TALA,6000.0,SECUNDARIA_TRUNCA,MASCULINO,VOLUNTARIA
2022-05-14,2022-06-05,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2021-12-30,2022-01-21,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,BAJA
2023-04-12,2023-05-04,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,BAJA
2024-03-10,2024-04-01,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,BAJA
2022-01-09,2022-01-31,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2023-12-02,2023-12-24,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2021-11-20,2021-12-12,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2023-09-02,2023-09-24,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2021-12-25,2022-01-16,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2021-04-20,2021-05-12,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2021-10-30,2021-11-21,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2022-12-25,2023-01-16,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,BAJA
2021-11-20,2021-12-12,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2021-11-20,2021-12-12,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2023-02-14,2023-03-08,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,BAJA
2022-08-17,2022-09-08,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,BAJA
2022-04-16,2022-05-08,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2022-02-10,2022-03-04,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2022-08-29,2022-09-20,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2022-09-24,2022-10-16,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2021-10-10,2021-11-01,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ABANDONO
2021-04-20,2021-05-12,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,B,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2021-11-10,2021-12-02,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,SECUNDARIA,FEMENINO,VOLUNTARIA
2021-11-06,2021-11-28,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-01-08,2022-01-30,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,SECUNDARIA,FEMENINO,ABANDONO
2023-10-30,2023-11-21,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,C,TALA,7705.711805555556,SECUNDARIA,FEMENINO,VOLUNTARIA
2023-09-24,2023-10-16,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,A,TALA,7705.711805555556,SECUNDARIA,FEMENINO,BAJA
2022-01-02,2022-01-24,baja,22,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,A,TALA,7705.711805555556,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-06-04,2022-06-26,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,SECUNDARIA,FEMENINO,ABANDONO
2023-07-06,2023-07-28,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2021-12-27,2022-01-18,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,SECUNDARIA,FEMENINO,BAJA
2023-05-09,2023-05-31,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2023-06-07,2023-06-29,baja,22,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,B,TALA,7705.711805555556,SECUNDARIA,MASCULINO,BAJA
2023-05-10,2023-06-01,baja,22,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,A,TALA,7705.711805555556,SECUNDARIA,MASCULINO,BAJA
2021-12-25,2022-01-16,baja,22,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2021-11-20,2021-12-12,baja,22,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2021-04-20,2021-05-12,baja,22,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,A,TALA,7705.711805555556,SECUNDARIA,FEMENINO,ABANDONO
2022-02-08,2022-03-03,baja,23,1981-04-21 00:00:00,SI,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,SECUNDARIA,FEMENINO,ABANDONO
2022-02-08,2022-03-03,baja,23,1984-07-07 00:00:00,SI,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,PRIMARIA,FEMENINO,ABANDONO
2022-02-08,2022-03-03,baja,23,1985-09-01 00:00:00,SI,OP PRENSA,PRENSA,B,TALA,7500.0,SECUNDARIA,FEMENINO,ABANDONO
2023-09-26,2023-10-19,baja,23,1985-01-14 00:00:00,SI,MONTACARGUISTA,ALMACEN,A,ZAMORA,11130.0,SECUNDARIA,MASCULINO,VOLUNTARIA
2022-06-20,2022-07-13,baja,23,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,C,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2023-06-17,2023-07-10,baja,23,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2023-01-23,2023-02-16,baja,24,1987-08-04 00:00:00,SI,OP PRODUCCION,PRODUCCION,C,TALA,6600.0,SECUNDARIA,MASCULINO,VOLUNTARIA
2022-01-24,2022-02-17,baja,24,1997-07-18 00:00:00,NO,OP PRODUCCION,PRODUCCION,A,TALA,6000.0,PREPARATORIA_TRUNCA,MASCULINO,ABANDONO
2022-05-09,2022-06-02,baja,24,1998-08-12 00:00:00,SI,OP PRODUCCION,PRODUCCION,C,TALA,6600.0,SECUNDARIA,MASCULINO,ABANDONO
2023-10-16,2023-11-09,baja,24,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,B,TALA,7705.711805555556,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-06-23,2022-07-17,baja,24,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,C,TALA,7705.711805555556,SECUNDARIA,MASCULINO,ABANDONO
2022-01-24,2022-02-17,baja,24,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,B,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2023-01-16,2023-02-09,baja,24,1991-01-23 06:10:00,SI,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,SECUNDARIA,FEMENINO,ACTIVO
2022-06-20,2022-07-15,baja,25,1986-03-23 00:00:00,SI,OP PRODUCCION,PRODUCCION,A,TALA,6600.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-06-20,2022-07-15,baja,25,1987-03-17 00:00:00,SI,OP PRODUCCION,PRODUCCION,C,TALA,6600.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2023-01-21,2023-02-15,baja,25,1991-01-23 06:10:00,NO,INSP CALIDAD,CALIDAD,C,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2023-05-23,2023-06-17,baja,25,1991-01-23 06:10:00,NO,INSP CALIDAD,CALIDAD,C,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2022-01-12,2022-02-06,baja,25,1991-01-23 06:10:00,NO,MECANICO,MANTENIMIENTO,ROLA,TALA,7705.711805555556,SECUNDARIA,FEMENINO,VOLUNTARIA
2023-02-25,2023-03-22,baja,25,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,C,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2022-07-14,2022-08-08,baja,25,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,C,TALA,7705.711805555556,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-12-21,2023-01-15,baja,25,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,A,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2023-07-23,2023-08-17,baja,25,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,SECUNDARIA,MASCULINO,ACTIVO
2022-08-09,2022-09-04,baja,26,1978-10-17 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,PRIMARIA,FEMENINO,ABANDONO
2021-11-16,2021-12-12,baja,26,1988-11-15 00:00:00,NO,MONTACARGUISTA,ALMACEN,A,TALA,10500.0,SECUNDARIA,MASCULINO,ABANDONO
2021-10-13,2021-11-08,baja,26,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-01-03,2022-01-30,baja,27,1986-09-08 00:00:00,NO,OP PRODUCCION,PRODUCCION,A,TALA,6000.0,SECUNDARIA,FEMENINO,ABANDONO
2022-02-14,2022-03-13,baja,27,1988-05-08 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,6000.0,PRIMARIA,FEMENINO,VOLUNTARIA
2022-12-19,2023-01-15,baja,27,1981-06-06 00:00:00,SI,OP PRENSA,ALMACEN,C,TALA,11250.0,PRIMARIA,MASCULINO,VOLUNTARIA
2022-12-26,2023-01-22,baja,27,1994-04-16 00:00:00,NO,MONTACARGUISTA,ALMACEN,B,TALA,11250.0,PREPARATORIA,MASCULINO,ABANDONO
2022-12-12,2023-01-08,baja,27,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2023-11-13,2023-12-11,baja,28,1999-04-16 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7500.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-11-07,2022-12-05,baja,28,1992-08-20 00:00:00,SI,MONTACARGUISTA,ALMACEN,B,ZAPOPAN,11250.0,PREPARATORIA_TRUNCA,MASCULINO,ABANDONO
2022-06-20,2022-07-18,baja,28,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,C,TALA,7705.711805555556,SECUNDARIA,MASCULINO,VOLUNTARIA
2021-11-01,2021-11-30,baja,29,1991-01-23 06:10:00,SI,OP PRODUCCION,PRODUCCION,A,TALA,7705.711805555556,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-02-21,2022-03-23,baja,30,1969-01-26 00:00:00,SI,MONTACARGUISTA,ALMACEN,A,TALA,11250.0,SECUNDARIA,MASCULINO,BAJA
2022-04-25,2022-05-25,baja,30,2003-01-09 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,6600.0,SECUNDARIA,MASCULINO,ABANDONO
2023-03-13,2023-04-12,baja,30,2003-06-23 00:00:00,NO,AUXILIAR ALMACEN,ALMACEN,B,TALA,8400.0,SECUNDARIA,MASCULINO,VOLUNTARIA
2022-09-26,2022-10-26,baja,30,1974-07-25 00:00:00,SI,OP PRENSA,PRENSA,B,TALA,7500.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2023-08-21,2023-09-20,baja,30,1995-04-24 00:00:00,NO,OP PRENSA,PRENSA,A,TALA,7950.0,SECUNDARIA,MASCULINO,ABANDONO
2022-12-26,2023-01-25,baja,30,1991-01-23 06:10:00,SI,MONTACARGUISTA,ALMACEN,B,TALA,7705.711805555556,SECUNDARIA,FEMENINO,ABANDONO
2022-01-31,2022-03-02,baja,30,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,ROLA,TALA,7705.711805555556,SECUNDARIA,FEMENINO,BAJA
2023-07-21,2023-08-20,baja,30,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,BAJA
2023-08-01,2023-08-31,baja,30,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2023-05-29,2023-06-28,baja,30,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,ABANDONO
2022-10-12,2022-11-11,baja,30,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2022-12-12,2023-01-11,baja,30,1991-01-23 06:10:00,SI,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ACTIVO
2022-08-11,2022-09-10,baja,30,1991-01-23 06:10:00,SI,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,ACTIVO
2023-03-21,2023-04-20,baja,30,1991-01-23 06:10:00,SI,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,ACTIVO
2022-11-30,2022-12-30,baja,30,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ACTIVO
2022-06-13,2022-07-13,baja,30,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2022-11-14,2022-12-14,baja,30,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ACTIVO
2022-06-05,2022-07-05,baja,30,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ABANDONO
2023-03-01,2023-03-31,baja,30,1991-01-23 06:10:00,SI,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ABANDONO
2022-12-01,2023-01-01,baja,31,2003-05-12 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,6600.0,PRIMARIA,FEMENINO,VOLUNTARIA
2022-07-04,2022-08-04,baja,31,1991-01-23 06:10:00,SI,OP PRENSA,PRENSA,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,ACTIVO
2022-12-01,2023-01-01,baja,31,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,A,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ACTIVO
2022-06-20,2022-07-22,baja,32,1975-06-04 00:00:00,SI,OP PRODUCCION,PRODUCCION,C,TALA,8100.0,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2023-12-13,2024-01-14,baja,32,1998-02-19 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,8100.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-09-05,2022-10-07,baja,32,1999-12-11 00:00:00,NO,OP PRODUCCION,PRODUCCION,A,TALA,6600.0,PREPARATORIA,MASCULINO,VOLUNTARIA
2022-10-01,2022-11-03,baja,33,1996-02-23 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,6000.0,PREPARATORIA,MASCULINO,ABANDONO
2022-12-19,2023-01-21,baja,33,1991-01-23 06:10:00,NO,MONTACARGUISTA,ALMACEN,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2022-12-19,2023-01-21,baja,33,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ACTIVO
2023-12-11,2024-01-14,baja,34,1976-02-08 00:00:00,NO,OP PRENSA,PRENSA,B,TALA,7500.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2021-11-08,2021-12-12,baja,34,1986-03-12 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,6000.0,SECUNDARIA,FEMENINO,ABANDONO
2022-04-25,2022-05-29,baja,34,1988-12-06 00:00:00,NO,INSP CALIDAD,CALIDAD,B,TALA,8100.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-05-02,2022-06-05,baja,34,1993-09-22 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,SECUNDARIA,MASCULINO,BAJA
2022-05-02,2022-06-05,baja,34,2002-12-11 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-07-11,2022-08-14,baja,34,1998-07-07 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,6600.0,SECUNDARIA,MASCULINO,VOLUNTARIA
2021-11-16,2021-12-21,baja,35,1990-04-25 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,6000.0,SECUNDARIA,FEMENINO,ABANDONO
2023-08-31,2023-10-05,baja,35,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2022-10-17,2022-11-21,baja,35,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ABANDONO
2022-10-03,2022-11-07,baja,35,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,ACTIVO
2022-06-06,2022-07-12,baja,36,1998-10-29 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,6600.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-01-24,2022-03-02,baja,37,1981-12-29 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,SECUNDARIA,MASCULINO,ABANDONO
2022-01-24,2022-03-02,baja,37,1998-02-28 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,6000.0,SECUNDARIA,FEMENINO,ABANDONO
2022-06-06,2022-07-13,baja,37,1993-01-05 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,ZAPOPAN,6600.0,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2023-10-02,2023-11-08,baja,37,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ACTIVO
2023-10-09,2023-11-15,baja,37,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,ACTIVO
2022-11-14,2022-12-22,baja,38,1998-10-29 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,PRIMARIA,FEMENINO,ABANDONO
2022-12-01,2023-01-08,baja,38,2001-02-23 00:00:00,NO,OP PRODUCCION,PRODUCCION,A,TALA,6600.0,PREPARATORIA,FEMENINO,VOLUNTARIA
2022-11-28,2023-01-06,baja,39,2004-01-17 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,PREPARATORIA,FEMENINO,VOLUNTARIA
2021-12-13,2022-01-21,baja,39,2000-02-24 00:00:00,NO,MECANICO,MANTENIMIENTO,ROLA,ZAPOPAN,12000.0,PREPARATORIA_TECNICA,MASCULINO,VOLUNTARIA
2022-05-09,2022-06-17,baja,39,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,ABANDONO
2022-12-11,2023-01-20,baja,40,1991-01-23 06:10:00,NO,MONTACARGUISTA,ALMACEN,C,TALA,7705.711805555556,PREPARATORIA_TRUNCA,FEMENINO,VOLUNTARIA
2023-01-23,2023-03-04,baja,40,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7705.711805555556,PREPARATORIA_TRUNCA,MASCULINO,ACTIVO
2022-09-12,2022-10-23,baja,41,1985-04-18 00:00:00,NO,OP PRODUCCION,PRODUCCION,A,EL ARENAL,6600.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-02-14,2022-03-27,baja,41,1990-11-10 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,7500.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-10-31,2022-12-11,baja,41,1985-06-19 00:00:00,NO,INSP CALIDAD,CALIDAD,C,TALA,8100.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2023-10-09,2023-11-19,baja,41,1985-07-08 00:00:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7500.0,SECUNDARIA,FEMENINO,VOLUNTARIA
2022-03-03,2022-04-13,baja,41,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,C,TALA,7705.711805555556,SECUNDARIA_TRUNCA,MASCULINO,VOLUNTARIA
2022-01-17,2022-02-28,baja,42,1988-09-14 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,6000.0,SECUNDARIA,MASCULINO,VOLUNTARIA
2022-12-01,2023-01-13,baja,43,1988-01-21 00:00:00,NO,MONTACARGUISTA,ALMACEN,B,ZAPOPAN,10500.0,PREPARATORIA_TRUNCA,MASCULINO,VOLUNTARIA
2022-03-25,2022-05-07,baja,43,1991-01-23 06:10:00,NO,OP PRODUCCION,PRODUCCION,C,TALA,7705.711805555556,SECUNDARIA_TRUNCA,MASCULINO,ABANDONO
2022-10-01,2022-11-14,baja,44,2001-02-21 00:00:00,NO,OP PRODUCCION,PRODUCCION,B,TALA,6000.0,PRIMARIA,MASCULINO,ABANDONO
2022-11-07,2022-12-21,baja,44,1984-11-20 00:00:00,SI,OP PRODUCCION,PRODUCCION,A,TALA,6600.0,PRIMARIA,MASCULINO,VOLUNTARIA
2022-01-24,2022-03-10,baja,45,1991-01-23 06:10:00,NO,OP PRENSA,PRENSA,C,TALA,7705.711805555556,SECUNDARIA_TRUNCA,MASCULINO,VOLUNTARIA
